user_id,sofifa_id,rating
92806,255429,3.0
60781,232888,2.0
91548,248205,2.5
42519,227939,4.0
104333,215914,3.5
80015,173731,3.5
70556,248118,2.0
48305,238226,2.5
3474,246560,2.5
45032,255295,1.5
126144,251194,2.0
119093,242088,3.5
54586,245784,1.5
49686,203393,3.0
36985,177358,2.5
125264,227513,1.5
75174,193747,2.0
15043,240052,2.0
15224,240944,2.5
96525,111590,2.5
13023,254776,3.5
31809,214893,3.0
55088,214916,3.5
76215,255934,3.5
83033,204935,2.0
124336,239802,2.5
130702,243616,2.0
34163,207546,3.0
4032,226579,2.5
88950,220620,3.5
40997,188385,2.0
75983,215147,2.5
135934,224656,4.0
12306,255861,1.5
78480,230201,3.0
93435,209196,3.5
64850,153079,3.5
105341,233218,3.5
74151,251289,4.0
132180,188313,3.0
65605,224151,3.5
72835,220479,2.0
95272,254577,2.5
71875,193847,1.5
102768,255892,2.5
2497,247793,2.5
112652,192086,4.0
72506,241628,2.5
47895,258121,1.5
110719,233591,1.5
50745,207746,3.5
6752,258306,2.0
41949,246979,2.0
66299,203815,3.5
75662,157301,4.0
15484,178518,2.5
5032,176571,4.5
116554,206652,2.5
41437,187013,3.5
106368,258819,1.5
98224,167948,2.5
9928,229894,2.5
102,198535,1.5
35861,233926,2.5
104169,248337,3.5
109803,180714,3.5
110431,254756,2.5
87041,245252,2.0
117219,244088,1.5
134424,248017,2.0
101707,255428,2.0
80432,192563,3.0
39910,205752,3.5
110873,221540,4.0
128270,193301,5.0
134820,210494,2.0
79754,215159,2.5
89134,246757,2.0
105434,158144,2.0
42185,240801,2.0
50147,205362,3.5
19109,210000,1.5
29638,191043,2.0
54871,186751,2.5
21269,256946,3.0
87973,238319,2.0
51515,257021,2.0
18944,208188,1.5
90544,203558,2.0
87267,206104,2.5
130960,157310,3.5
45188,235135,2.5
60389,242420,3.0
54977,256002,2.0
110560,167841,1.5
14925,143076,4.5
31969,216452,2.0
9584,189462,3.0
117659,179899,2.5
58668,210951,3.5
97677,258635,2.5
54249,226706,1.5
80133,242985,2.5
109399,257016,3.0
33112,137359,2.5
105367,138412,2.5
10991,211515,4.0
45419,209532,3.0
40805,212261,1.5
130164,165880,1.5
115989,226429,2.0
34382,228894,2.0
37483,191089,2.5
101121,255824,2.5
7162,222997,3.5
3096,224674,2.0
112531,203276,2.0
96440,224774,3.5
117632,239338,2.0
54313,211195,1.5
15309,255052,3.0
21511,225696,3.0
20742,244772,3.0
41547,253954,2.0
87621,254038,2.5
78389,183427,2.0
126097,140233,5.0
114733,256179,1.0
45615,104389,4.5
57700,177482,3.0
66774,252699,2.5
23140,214882,2.0
71412,253101,3.0
96680,247112,2.5
72029,241614,3.0
48652,207732,3.0
62359,177392,2.0
81151,225864,1.5
109426,253565,2.0
118829,211988,3.0
56370,257485,2.5
77437,235715,3.5
74335,235176,2.0
5023,230245,2.0
111389,198599,2.0
38506,204638,2.0
31657,187754,3.5
88709,220669,2.0
83480,246920,3.0
112288,232862,2.0
137861,200759,3.0
55660,235844,2.5
38924,200592,3.5
49092,152729,5.0
7177,255373,1.5
106035,242385,3.5
23587,251770,2.0
7470,241590,4.0
112819,230323,4.0
132170,1179,4.0
62349,237077,4.0
104969,221857,1.5
116469,225863,3.0
103461,219303,3.5
82544,250996,1.5
14809,178086,3.5
19334,230379,2.5
99447,152729,2.5
126475,232823,3.0
11780,201818,2.0
16280,244882,2.0
88224,176635,3.5
34861,222883,4.0
7587,238345,3.0
7626,190854,3.0
87546,199715,2.5
64115,220048,3.5
4674,254303,1.5
137301,226496,3.5
80079,184055,3.0
116399,235805,3.5
94450,215531,1.5
47703,253327,2.0
73039,223816,4.0
93980,244605,2.5
103315,232526,4.0
95749,232209,3.0
98828,245414,3.0
22987,257697,1.5
17866,53739,2.0
133387,193177,3.5
124310,197954,1.5
69453,248496,2.5
92413,170084,2.0
25760,217794,2.0
23350,183898,3.0
24012,189924,1.5
125808,222622,2.5
111167,193443,3.0
28435,240086,2.5
135985,256068,1.5
93083,199561,3.5
57608,248222,2.0
126027,216981,3.5
126581,251617,1.5
52555,134744,3.5
121782,183940,2.0
74822,230068,2.5
132869,253250,1.5
122301,183907,5.0
97805,206222,2.5
57675,233689,2.0
81889,254362,3.0
27784,257636,2.5
125561,171877,2.5
137347,208230,4.5
103610,217699,5.0
38226,258746,2.0
47019,189157,2.5
108353,213471,2.0
10252,255778,1.5
13115,202884,3.5
75435,183520,2.5
84576,211575,4.5
115756,193505,2.5
96290,252084,4.0
120714,230561,2.0
96409,205678,2.0
25370,219411,2.5
62350,195864,5.0
80576,232671,3.5
2684,214949,4.0
73203,190584,3.0
94216,255296,3.5
82458,178091,4.0
99886,187157,3.5
6289,219717,2.0
114470,193942,2.0
81382,184615,3.5
116269,232874,2.5
21660,254978,1.0
114371,213905,2.5
117774,242749,3.5
5481,247209,2.5
72076,232498,4.0
45902,258535,3.5
28046,240600,2.5
77385,248097,3.0
38095,237825,2.0
92490,230767,3.0
111877,251242,3.5
14077,232500,2.5
48502,201991,2.5
81705,193165,3.5
117398,202685,5.0
124732,253494,1.5
32275,176919,3.0
43631,242691,2.5
27396,199584,2.5
48971,150724,2.5
16638,182521,3.0
44412,246601,3.5
75145,255814,1.5
26890,241931,2.5
68470,202117,1.5
43631,233262,1.5
27884,199393,2.0
124043,142942,3.0
60011,255755,2.0
37743,243652,3.5
83751,186970,2.5
33397,202652,5.0
24003,257967,2.5
56114,201681,2.0
51870,219793,4.0
98917,247248,3.0
15990,224179,3.5
108325,212213,2.5
87003,169449,3.0
120247,198219,5.0
60067,177475,1.5
69832,230253,2.5
112230,230332,2.0
52187,231284,2.5
738,206110,1.5
11163,221671,2.5
70093,194911,4.5
122944,257847,1.5
122812,212248,4.0
34287,221518,3.0
136294,252873,4.0
61616,258454,2.0
65622,227686,2.0
785,239668,3.5
17409,230888,3.0
36630,49000,3.0
31566,222969,3.0
11385,225439,3.5
112458,177457,4.0
105383,175895,3.0
30251,229508,1.5
43141,204963,2.5
67703,224293,3.0
93870,246195,3.0
13625,255129,2.5
31965,228836,3.0
21335,171579,2.5
56900,216194,2.5
78021,221854,3.5
122576,188802,2.5
53284,173147,4.0
48727,163665,4.0
114850,243661,2.5
112320,198329,3.0
69948,226122,3.5
132245,238942,3.0
53460,183177,4.5
124822,248104,1.5
137353,108061,2.0
33568,142454,2.0
2254,191979,1.5
28838,258478,3.0
15742,238305,1.5
77908,164376,4.0
32478,214525,1.5
56762,228080,3.5
46561,200845,3.5
110011,257613,3.5
90861,255044,1.0
101341,228646,4.0
118631,240611,1.5
81801,232342,3.0
110208,202166,3.0
85265,248758,3.0
40402,212192,2.5
115153,189125,3.0
76064,184431,3.0
3731,258403,2.0
13927,236593,3.5
79268,206601,3.5
128758,54050,3.0
58910,212267,1.5
31522,217093,1.5
109693,183066,3.0
65482,190875,2.0
63964,233879,1.5
96950,248459,2.0
71177,247346,1.5
14189,255429,3.0
54674,251530,4.0
101645,176009,3.5
37444,192598,3.5
127713,193165,4.0
83231,254766,3.5
112877,192641,1.5
48893,236515,4.0
138472,226078,2.5
7173,222040,1.5
66529,172723,5.0
55910,184826,3.0
84089,193080,4.5
66092,207732,2.5
55440,235658,2.5
82611,248878,3.0
9781,173221,5.0
71968,182689,1.5
76439,188385,1.5
95718,257095,2.5
115173,242492,3.0
32292,236773,1.5
33733,235573,2.0
35370,235134,4.0
15240,225533,1.5
35838,226773,2.5
11838,258440,2.0
105862,203775,4.0
111112,228035,1.5
24963,224667,3.0
93202,220600,2.0
8417,193098,4.5
137918,201818,4.0
49237,213204,2.5
71546,242023,1.5
123713,241343,1.5
81563,233945,3.0
124761,185010,2.0
42860,224411,3.0
98082,221562,1.5
114025,242023,2.0
57813,173518,3.5
81729,257829,3.5
109625,258554,3.0
94522,222503,3.5
18299,243537,1.5
112943,258485,1.5
111573,251632,1.5
21982,255779,2.5
137453,248821,1.5
70711,190942,4.0
21098,150106,4.0
18726,238619,3.0
100494,233556,2.5
76778,177515,2.5
99897,251775,3.5
75743,198719,3.5
130771,162131,3.0
22815,216267,5.0
114725,164769,3.0
109180,236295,1.5
11923,206086,2.0
1780,253863,3.0
5429,212099,3.5
123505,146571,2.0
137826,172203,2.0
132606,183899,4.5
48129,207599,3.5
29183,211736,2.0
33757,238009,3.0
128370,253276,3.5
126883,168565,3.0
96208,223671,2.0
89999,205670,3.5
26515,191783,3.0
35677,256685,2.5
134056,212298,1.5
122677,231335,1.5
61844,187598,3.0
9225,242776,2.0
89349,234078,2.0
112706,211256,3.5
125489,169590,3.5
60124,232704,2.0
136994,243241,3.0
65123,187939,1.5
126433,201922,4.5
77211,209504,3.0
125018,256879,3.0
126916,251988,4.0
130150,173546,1.5
43604,235368,1.5
65779,257775,1.5
72836,204970,1.5
25247,222988,3.0
133059,245748,2.5
63339,222621,2.0
118711,199206,4.0
96998,247971,2.5
69705,255787,2.0
81488,224540,4.0
130861,179783,2.0
29695,212994,1.5
31094,239397,3.5
62511,188770,4.0
64570,230070,3.0
111863,219546,1.5
60458,247880,3.0
95941,178415,4.5
27448,247459,3.0
138084,222825,3.5
90374,247677,2.0
95435,214525,2.5
29297,224305,3.0
50766,190518,1.5
91186,219865,3.0
60626,240053,1.5
97001,224231,2.0
63712,183256,3.5
42575,246249,2.5
56229,222203,1.5
96585,230767,2.5
84324,235521,2.0
130544,157931,2.0
7562,186550,1.5
34853,253584,1.5
126808,142942,3.0
84103,246324,2.0
67749,215195,3.0
111862,240587,1.5
63920,216320,3.0
8486,198554,4.0
22039,208808,4.5
94900,201013,2.0
70930,198490,3.5
16449,240439,2.0
65345,257613,1.5
63178,208004,2.0
104339,252195,1.5
123336,234935,4.0
79386,238977,3.0
86965,250754,3.0
74126,245694,1.5
111964,199584,3.5
111927,197831,3.5
11529,221697,3.0
115880,211428,3.0
78400,221282,2.5
127109,233212,2.0
22200,200529,2.5
137090,179663,2.0
128609,226524,3.0
62484,236462,2.5
18023,213134,3.5
90404,239323,2.5
4531,233871,2.0
113600,179537,3.0
86587,250745,2.5
64280,232901,1.5
127059,232803,2.5
39759,199987,4.0
137969,257485,2.0
21418,241569,2.0
21788,166764,2.5
119032,252691,1.5
12487,247185,3.5
108137,211368,3.0
71130,247000,2.5
89654,224983,3.0
26762,193041,4.5
59600,228716,1.5
52316,156519,2.5
110596,240359,1.5
88713,173432,3.0
87156,247956,1.5
84523,240212,1.5
110211,164769,4.0
85588,186672,4.0
67827,211006,1.5
18885,220475,3.5
119093,233986,1.5
103534,215060,4.0
92721,230263,1.5
11924,250723,2.0
130976,209194,2.0
61087,238060,3.0
49556,178750,3.0
60756,258001,2.5
20134,236588,3.0
47272,208535,3.0
61491,191783,2.5
116476,237140,3.0
28967,204476,3.0
5997,133249,1.5
128408,256079,3.0
135854,214376,2.0
58678,214446,1.5
103935,187013,3.0
4906,248018,2.0
31276,211688,5.0
1953,220572,1.5
111552,242110,2.0
51805,226356,1.5
86492,258775,3.5
135687,228795,1.5
84726,225734,3.5
32766,205943,1.5
683,205582,3.0
72164,245286,2.0
85371,213136,3.5
28879,233925,2.5
79238,206555,1.5
113022,229168,1.5
93193,149791,2.5
138026,188602,3.5
53331,212404,1.5
128706,187154,3.0
132588,233212,2.5
72225,255172,2.5
96259,142902,2.0
133994,244276,3.0
122021,199908,2.5
122351,189068,3.0
121995,189881,3.5
25026,207444,3.0
15552,199715,2.5
1969,253398,2.0
113839,188155,4.5
37847,237935,3.5
49120,177922,3.0
105488,248780,1.5
55647,234814,3.5
70702,190031,1.5
90389,242231,2.0
10071,230369,3.5
50954,205939,1.5
95014,239301,4.5
47206,178255,1.5
49911,239800,2.0
132509,199236,2.5
98410,173146,3.5
67315,190971,2.0
71255,237207,2.0
105962,258726,2.5
24061,239401,2.0
79845,219605,3.5
85107,206412,3.0
137052,204963,5.0
108085,203890,2.5
109516,258627,2.5
130773,242104,2.5
131241,255485,1.5
108892,216460,4.5
116367,201118,3.5
54298,255996,1.5
51862,223694,3.5
98637,218353,3.0
50019,251122,3.0
136709,240674,2.0
126713,227738,3.0
108451,184518,1.5
34937,201989,2.5
137060,255472,1.5
56155,213280,3.5
95688,230428,3.5
116823,246564,4.0
96076,250754,3.5
85649,247766,3.0
127166,208375,4.0
112003,208830,3.0
103668,238953,2.5
6043,200630,3.5
93512,251158,2.5
22731,158023,2.5
78862,184630,3.5
105142,198485,1.5
38719,228225,3.0
107685,216409,4.0
90912,239995,3.5
39935,226627,2.5
54568,246920,3.0
79096,247609,3.5
106102,189163,1.5
84348,236624,2.5
118458,157304,2.0
57653,258167,3.0
29957,201533,3.5
130541,190120,4.0
73226,170719,3.0
109673,192789,4.0
83865,255318,3.5
22816,165153,4.5
36588,233848,2.0
66316,239145,3.0
113144,192156,2.0
132484,144429,4.5
26106,209413,1.5
133974,257871,3.0
60974,172049,4.0
48922,213697,2.5
25833,247025,3.0
132972,220872,3.0
93917,184826,5.0
137338,231753,3.0
39909,258534,3.5
21586,163694,3.0
131200,203574,4.5
58066,247578,3.0
42980,190156,2.0
60423,240729,3.5
63371,186788,2.0
6682,254898,4.0
82120,251635,3.5
30580,183453,3.5
54595,227928,2.0
72804,226395,2.5
33978,223107,2.5
33037,216793,3.5
127019,209485,2.5
109493,176994,4.0
103899,239231,4.5
75459,251526,2.5
47304,247101,1.5
122850,210416,3.5
133262,234886,3.0
99666,243806,2.0
85512,200726,2.0
20937,230767,5.0
95593,194229,4.0
27711,177392,3.0
88709,241245,2.5
15566,164858,3.0
120464,194079,2.5
89350,258232,2.0
58901,239215,1.5
12307,240534,2.0
2423,208885,3.5
109091,182002,2.5
22739,209981,3.5
57747,203424,2.0
30445,192560,2.0
92051,213317,4.0
73811,230658,3.0
37779,177969,3.0
75135,104476,1.5
22425,193608,2.0
57769,206054,3.0
60769,189839,3.0
115949,247771,3.0
2520,247580,2.5
131700,210644,2.5
31480,168913,3.0
79231,189712,2.5
118923,200653,1.5
26384,212214,3.5
62425,199745,2.5
108326,227536,3.5
86946,212404,3.5
47350,220754,2.0
23754,222685,3.5
124498,235544,3.0
15812,235410,3.5
120656,248140,2.0
41376,173909,2.0
83413,200922,3.5
6047,192064,2.0
32002,233366,3.0
57821,232439,3.5
90426,225673,1.5
130625,184344,5.0
133659,236537,4.5
89785,237469,3.0
102741,213565,5.0
119594,176676,4.5
66770,252869,1.5
62184,255642,1.5
25344,232952,3.5
6167,229628,3.0
31107,214421,3.5
123425,184200,3.0
57625,243371,2.5
65190,183945,2.0
94160,228179,3.0
112013,244950,2.5
15708,252390,3.0
69253,178600,2.0
31950,228419,3.0
26421,194203,2.0
60295,234236,1.5
132888,220814,4.0
98755,223154,4.0
109343,239267,4.0
87984,255559,2.0
4672,253716,1.5
89492,238274,2.5
102322,239335,4.0
2557,228687,5.0
107535,159354,3.5
80611,252991,1.5
113598,176994,1.5
92732,201841,3.0
98384,235899,2.5
65849,256934,2.5
39229,243177,1.5
125670,245598,1.5
45184,255289,2.5
105259,256384,1.0
89058,198200,3.5
68290,251341,4.0
119665,234678,3.5
32009,193011,1.5
24818,192991,3.0
89800,246723,3.5
31763,258933,2.0
30120,212204,4.0
131957,246798,1.5
46147,250724,1.5
77657,190979,3.5
95605,193312,4.0
47341,183465,1.5
124762,189447,3.5
79064,247740,2.0
114785,253603,2.0
86965,240846,2.5
119411,240130,2.0
138118,254707,1.5
73466,240890,2.0
43435,180283,2.5
68648,188042,2.5
116652,233140,3.0
52210,225716,2.5
41479,258313,4.0
8660,251541,2.0
38689,223691,1.5
115530,186589,2.5
14169,193082,3.5
101634,243218,1.5
6285,247960,1.5
38435,212878,3.5
19717,220847,1.5
117932,183899,3.0
52365,164240,4.0
75832,253627,1.5
134286,207835,3.5
65267,245597,3.0
79943,179636,2.5
44526,244576,3.5
41777,193222,2.0
77959,192667,3.0
93686,242926,2.0
57939,215422,2.5
36280,253716,1.5
67591,221025,3.0
87206,220965,4.0
5737,155887,2.5
99998,233079,2.0
2940,250913,3.5
16323,251151,3.5
26980,243299,1.0
120720,179636,2.5
31682,252490,1.5
132791,208334,4.0
46089,256949,1.5
7585,239949,2.5
52857,203483,3.5
123058,213209,3.0
82728,244363,2.5
96673,244950,2.0
44364,257213,1.0
123401,199667,2.5
3406,212204,3.0
10585,237771,1.5
33874,238794,2.5
109968,163757,3.5
48433,165321,2.0
4331,248126,3.0
22137,200228,2.0
25455,253283,4.0
11072,252561,2.0
7022,225664,2.0
30223,258610,2.5
33400,256220,1.0
56895,198368,2.0
124742,258099,1.5
47495,258843,3.5
11536,192930,4.5
112994,211745,3.5
32294,234875,2.5
131174,246648,3.5
6233,227868,3.5
114259,187336,1.0
105042,235970,2.5
134595,253220,3.0
49154,237839,3.0
95006,241058,3.0
129664,235128,2.0
84182,190501,2.5
69916,194050,3.5
127282,255991,2.0
81569,156683,3.0
31265,173731,3.5
76074,252716,3.5
47382,243514,2.5
92427,256630,3.5
86309,256886,2.0
109009,228035,2.5
105932,245750,2.5
39537,211907,2.0
92131,211057,3.5
38285,221992,4.0
75571,226174,2.5
38664,202126,2.5
75930,192427,3.0
13665,210646,3.5
136188,237823,3.5
79219,256118,2.0
70018,207472,2.5
33990,237999,2.0
5862,257963,3.5
50391,235500,1.5
76004,225193,3.5
94520,204349,2.0
107057,189271,2.5
91502,194879,3.5
77505,258718,2.5
765,240351,2.5
110321,224537,2.5
20996,189650,3.0
37581,231046,1.5
55371,240570,3.0
776,253849,1.0
73099,205878,3.0
125375,258179,2.5
117454,177138,3.5
13952,255851,1.5
113561,257942,1.5
76408,214250,1.5
18899,202501,3.5
6914,247880,2.5
14351,200672,2.0
136797,209218,3.5
75346,229237,1.5
80058,208535,3.5
105851,237933,3.0
54699,241823,1.5
128490,238270,3.0
22598,255259,3.0
45246,251752,2.5
126585,192915,2.5
117308,212023,3.0
76167,254119,2.0
81437,247905,3.5
76256,203287,1.5
119572,182474,2.5
44637,221797,2.5
15747,240595,3.0
8599,186550,3.5
34009,255473,3.0
113223,239558,1.5
134331,257121,2.0
73433,188803,4.0
124348,171033,2.5
114037,226430,4.0
108613,224702,3.0
79683,213345,3.0
111912,220028,3.5
97991,167664,3.5
47985,199294,3.0
120607,246097,3.5
131903,231105,3.5
114951,255270,2.5
77414,255918,1.5
121484,231184,2.5
17722,182689,1.5
64547,209501,3.5
30695,216235,1.5
71225,173221,5.0
102403,173785,3.0
24677,232379,2.5
7571,258880,1.5
6030,165153,4.5
93227,256215,3.5
68515,206225,3.5
92952,241884,2.5
110540,241118,2.5
130644,255970,2.5
52726,243886,3.5
70981,255880,3.5
55544,242643,2.0
46106,223941,2.0
114444,215071,3.5
85126,240773,4.0
72373,218353,1.5
129587,212321,2.5
16097,204612,2.5
126791,231101,2.0
56059,198141,4.0
57925,255545,2.5
73324,192086,3.5
104694,203175,2.5
43636,223682,3.5
75886,240312,4.0
23229,240809,3.0
138385,165247,4.0
83214,205346,3.5
108098,230442,2.5
99315,253145,3.5
130774,254235,3.5
79646,182837,3.5
93240,221525,2.5
51070,244022,1.5
58866,177983,2.0
109613,210206,2.5
6900,158800,2.0
80924,232490,3.5
92540,176104,2.5
25893,224459,3.5
82152,208596,4.5
59862,231677,3.0
43711,221651,2.0
85203,202135,2.0
98897,248814,3.5
69087,184087,4.0
35852,218667,4.5
32597,159028,2.5
8316,210864,3.5
32133,188385,1.5
18358,205586,3.0
96171,252424,3.0
71416,186115,4.5
36229,169710,2.0
52759,252495,3.5
52430,245219,3.5
23149,230489,3.0
102232,225983,3.5
120611,137494,4.5
1150,233074,2.5
46448,232549,3.5
97018,199987,4.0
73435,241097,3.5
60287,248839,1.5
126072,246180,2.5
127159,192732,4.5
72623,254423,3.5
114153,251081,2.0
49765,245089,1.5
115814,178233,1.5
90948,251698,3.0
4230,223751,2.0
82191,248588,2.5
101271,173771,3.0
1469,255559,1.5
68953,170368,5.0
89865,158963,5.0
23618,170890,3.5
76829,255075,2.0
117805,194963,4.5
59536,238378,3.0
25609,216742,2.5
105307,201304,2.0
43586,256976,2.5
69627,255557,3.0
88132,239443,3.0
68877,226537,2.0
43539,188567,3.0
72835,220620,3.5
113533,234045,3.5
103228,196143,3.0
20541,183285,3.5
60914,189358,2.5
122193,211907,2.5
57899,182896,4.0
48701,238250,1.5
13804,230897,2.5
13889,197965,2.5
86211,231247,2.5
25045,180287,2.5
7218,212332,3.5
46750,169386,2.0
131363,204120,4.5
77519,254929,3.5
31686,247458,2.5
61192,231866,2.5
109260,198760,2.0
95802,253886,2.0
90990,248100,2.5
13503,207557,1.5
96172,235450,4.0
76812,194209,4.5
46814,226759,3.5
137,251309,3.5
78578,202024,2.0
111464,241627,2.0
45597,234032,3.0
105086,240592,2.5
43963,258801,2.5
120450,226450,3.0
18777,209499,4.0
121154,230176,3.0
81149,244110,3.5
52136,228687,2.0
14488,240856,1.5
13905,225018,2.5
27722,237782,3.0
76396,166764,2.5
45154,240500,3.0
109566,163489,2.5
57186,229148,3.0
32288,252852,2.5
36839,256000,3.5
77091,227732,2.0
90809,167379,1.5
38694,258464,2.5
77601,177134,2.5
20702,255873,1.5
50411,177482,3.0
120066,258866,2.5
129979,218936,1.5
89667,254238,4.0
7543,171877,3.0
32212,157515,1.5
54183,190593,4.0
80130,255147,2.5
121244,254362,2.0
102236,183244,3.0
5290,176992,3.5
86215,257799,3.5
97990,256421,2.5
116322,229536,2.0
38815,201982,2.5
105751,225146,3.0
42721,201240,3.0
63455,163761,3.0
49442,192624,1.5
85740,248174,4.0
115005,208522,1.5
119186,184087,4.0
66049,197117,2.5
82364,182836,3.5
8724,237540,4.0
72256,209528,3.0
54943,240000,2.0
51697,250745,2.0
52302,244109,1.5
93804,110381,2.5
105545,219681,2.5
73769,205929,3.5
136876,241327,3.0
110204,210257,4.0
116608,194794,4.5
105014,181458,2.5
60599,215565,2.0
58931,257669,1.5
122658,207894,1.5
102766,180818,2.5
9859,208808,5.0
103486,239010,2.0
28188,255882,2.5
63200,256605,2.5
104282,162512,3.0
116678,228203,2.5
88496,163705,5.0
23383,164959,2.5
17778,50542,2.0
24390,213093,3.0
111815,239837,2.5
126430,178518,2.5
22834,210736,2.5
103505,258535,1.5
34588,213345,2.0
106513,149791,2.5
26389,197445,2.5
3724,239575,3.5
42862,251086,3.5
71115,169317,2.5
33415,201995,4.0
95139,244550,2.5
119698,183277,4.5
110259,258670,2.0
90769,189509,2.0
19098,211365,3.5
130070,242183,2.5
26225,246298,1.5
112763,203435,3.5
70238,256692,1.5
56876,253581,2.0
107580,243319,2.5
28093,183855,1.5
70525,224574,4.0
98053,198710,3.0
81426,220477,3.5
33853,178424,3.0
96474,211300,5.0
60963,195258,2.0
118178,172962,2.0
3407,230268,1.5
13546,206594,1.5
73742,253744,2.0
55679,210441,1.5
121649,253744,2.0
41359,243102,2.0
20193,173521,3.5
70419,219746,2.0
46970,212692,3.5
112978,216466,2.5
25358,212150,2.0
8847,254381,2.0
57304,241203,3.5
64098,48745,2.5
96637,244416,2.0
110158,183177,4.5
120071,210182,3.5
137146,211707,2.5
16089,252419,2.5
138008,184847,1.5
37003,216393,3.5
3805,110381,3.0
46681,223959,4.0
126780,188616,4.0
72981,248337,2.0
70602,139313,4.0
13740,122849,4.0
66443,253663,2.5
110191,231485,4.0
13127,177326,2.0
55401,257948,3.0
62840,244961,1.5
44365,253531,3.5
24057,240027,2.5
80918,244070,2.5
53388,244034,1.5
11771,193061,4.5
94385,223054,1.5
24184,229476,1.5
45513,253109,3.5
66340,238794,4.0
97245,247756,3.0
127648,212513,3.0
64356,165321,1.5
18982,176733,3.0
102778,198589,3.0
25279,204485,4.5
60777,141111,2.0
107575,188554,3.0
85021,253472,3.5
128286,245367,3.0
63404,244120,3.0
75047,225682,3.5
105257,204485,4.5
83335,200741,3.0
119247,258437,2.0
53750,246143,2.0
22077,176571,4.0
15246,244720,3.0
39783,237832,2.5
63184,190438,2.5
59415,183549,1.5
132683,217138,2.0
33982,190813,4.0
34325,244772,2.5
133734,248222,3.5
51867,232857,2.0
21486,202182,3.5
103138,229401,3.5
55697,194795,3.5
2896,258324,3.5
132221,245810,1.5
24187,205377,3.0
19902,202014,3.0
4887,258526,2.0
5794,188900,3.0
81014,238450,1.5
40665,214226,1.5
106900,231530,2.0
46756,189060,2.5
101809,200857,2.5
17742,231571,2.0
9963,227667,1.5
62254,166706,3.0
86814,251412,2.5
64105,246444,1.5
72590,199721,2.5
55830,230489,3.5
99034,231391,4.0
76164,253143,2.0
11377,257944,3.5
65806,257488,2.0
63362,222492,5.0
119199,176676,3.5
16154,193338,3.0
100867,228269,3.5
83186,225361,2.0
70012,224388,3.0
82540,236941,1.5
28091,246020,2.5
68037,224325,1.5
22474,211014,2.0
6532,229571,1.5
118604,244470,3.0
67953,177482,2.5
92551,226102,2.5
76627,215254,2.0
10201,257478,3.5
106507,187132,2.0
89530,186146,5.0
36937,183465,2.0
119890,193608,2.0
51878,199206,3.0
75669,253078,2.5
24193,243127,2.5
19311,239545,3.5
102676,230403,3.5
42412,224368,3.5
75696,211453,3.0
120274,200433,3.5
120916,216466,3.5
101778,223113,2.0
121645,233098,1.5
11040,182888,3.5
21537,258728,2.0
134967,213331,2.0
103547,191910,4.0
64088,181458,4.5
94483,238902,2.0
138369,258598,2.5
44927,252572,1.5
7730,235500,2.5
118460,205085,1.5
116364,186942,5.0
42297,214287,2.5
112977,255679,3.5
51364,238894,3.5
64294,214761,2.0
72166,248168,3.0
4291,186139,3.0
70312,185010,4.5
61910,215820,3.5
24587,257252,3.5
133424,203574,4.5
41396,18122,4.5
137758,231227,4.0
4218,257573,3.0
1420,215616,2.5
8563,242835,3.0
8696,242268,2.5
8760,252095,1.5
137889,161956,3.5
108442,202024,5.0
2233,198023,2.0
41488,232166,2.0
74403,241095,4.0
35590,255560,2.5
131230,244276,3.0
136913,179731,2.5
115090,193165,2.5
26715,234886,2.0
16170,244348,3.5
75601,225245,2.0
117124,208596,4.5
15551,221931,2.0
13018,232185,2.0
77951,253602,3.5
20386,190871,3.0
48590,243218,3.0
48998,251471,2.5
117342,258288,3.0
73661,239431,4.0
58476,224017,3.5
92605,201170,3.0
52958,183204,1.5
111064,236457,4.0
30630,203483,2.0
61404,222116,2.0
128803,223652,1.5
85555,220197,3.0
14508,254814,3.0
37516,243319,2.5
6696,189536,3.5
76700,224739,3.0
77904,254056,1.5
120389,219787,3.0
3480,230234,3.0
128707,232311,4.0
86624,203263,2.5
88471,179844,4.5
13556,257019,2.0
125969,201815,3.5
123875,248548,3.0
35977,258725,3.0
82655,214611,2.0
15482,223779,3.0
25267,230464,2.0
24904,186941,2.0
33776,200857,2.5
13592,247970,1.5
92907,149721,3.0
49011,235133,3.5
112457,253100,3.0
19228,257024,2.0
13213,251464,3.0
128175,200949,2.5
2353,184274,3.5
103085,172522,4.5
113239,185405,2.5
116725,217714,2.0
104827,198868,3.0
103521,246744,3.0
124746,239839,2.0
2871,234320,2.5
64979,125167,3.5
135218,228638,3.5
88353,204963,5.0
54261,180903,3.0
135724,216266,2.0
32112,219285,4.0
7485,151508,3.5
13175,257573,3.0
19253,253585,2.5
111469,210862,3.0
52425,200454,3.5
41989,254705,2.0
57213,251881,2.5
71093,227945,2.5
5045,256999,2.0
22774,192366,3.0
51065,256762,2.5
68671,228742,1.5
22658,225681,2.0
2022,189251,2.5
3601,247897,3.0
108902,211057,3.5
9712,235037,3.0
94580,177621,3.0
49983,215097,3.5
24610,178372,3.0
15360,252330,2.5
7896,203416,3.0
121664,236166,2.5
93884,234534,1.5
48522,187033,1.5
106057,206306,2.5
20227,210258,2.5
84402,163806,3.5
29433,254874,2.0
84904,237377,2.5
17154,192725,3.5
132795,240506,2.5
38776,256853,2.5
78553,203128,1.5
41299,189712,5.0
124411,244042,2.0
