sofifa_id,name,player_positions
252290,Salvatore Esposito,CM
258946,Matteo Lovato,CB
225134,Alex Bass,GK
233050,Matthew Smith,CM
233442,Jordi Osei-Tutu,"RM, RB, RW"
234814,Jean Ruiz,"CB, CDM"
236283,Marco Borgnino,LM
237415,Jordan Williams,RB
239493,Makana Rudi Baku,"LM, RM, LW"
240941,Lenny Jean-Pierre Pintor,"LM, RM"
241467,Francisco Feuillassier Abalo,"LM, RM"
241689,Roberto Massimo,RM
243251,Andrea Danzi,"CM, CDM"
243386,Diego Martin Valencia Morello,ST
243446,Matias Nicolas Gomez,"LM, LW"
244050,Wouter Burger,"CM, CDM"
244364,Gabriel Nascimento Resende Brazao,GK
244853,Kamal Sowah,"RM, CAM, CM"
244892,Sofiane Diop,"LM, CM, CAM"
245226,Goncalo Bento Soares Cardoso,CB
245253,Leandro Barreiro Martins,"CM, CDM"
246267,Dominik Kotarski,GK
246276,Joaquin Munoz Benavides,RW
247320,Jake Larsson,"RM, RW"
247950,Gabriel Bogdan Simion,"CDM, CM"
253766,Cristo Jesus Romero Gomez,"LB, LM"
228357,Kevin Soni,"CAM, ST, LM"
228707,Diego Alende Lopez,"CB, RB"
228888,Samuel George Alan Edmundson,CB
233795,Ben Brereton,"ST, RW, LW"
234241,Beryly Lubala,LM
234817,Stefan Knezevic,CB
235101,Tomasz Makowski,"CDM, CM"
235815,Silvan Eli Sidler,"LB, RB"
237407,Christopher James Durkin,"CM, CDM, RM"
237708,Moussa Sylla,ST
238570,Song Bum Keun,GK
238980,Lukas Daschner,"CAM, LM, RM"
239341,Luke Hemmerich,"RB, RM"
239986,Javier Alonso Bello,CDM
240209,Goduine Koyalipou,"RM, LM"
240970,Martin Ismael Payero,CM
241710,Jerome Opoku,"LB, CB"
242068,Lennart Moser,GK
242528,Thomas Buitink,ST
244399,Timothe Cognat,"CM, CDM, LM"
246179,Daniel van Kaam,"CM, LM"
246755,Eduardo Daniel Aguirre Lara,"ST, CF"
247182,Lucas Silva Melo,"CB, RB"
247819,Nico Schlotterbeck,CB
248018,Andrei Daniel Vlad,GK
251599,Ricardo Rodriguez Gil Carcedo,"CAM, CM"
253915,Anthony Roberth Osorio Del Rosario,ST
254587,Matias Eduardo Esquivel,CM
258287,Vitaliy Lisakovich,ST
221358,Jordan Rossiter,"CDM, CM"
225908,Reece Oxford,"CB, CDM, RB"
235347,Tom Pearce,LB
235855,Joel Asoro,"ST, RM"
235980,Ivan Andres Morales Bravo,"RM, RW"
236615,Dante Rigo,"CM, CDM"
236868,Oscar Arribas Pasero,"LM, RM"
238114,Carlos Alonso Vargas Tenorio,"LB, CB"
238461,Luis Perea Hernandez,"CDM, CM"
239835,Victor Sylvestre Mpindi Ekani,"CDM, CM"
240120,Mohamed Ezzarfani,"RM, LM, ST"
240453,Sikou Niakate,"CB, LB"
241829,Lucas de Souza Cunha,CB
243619,Delano Burgzorg,LM
244410,Mathieu Goncalves,"LB, CB"
245124,Djordje Jovanovic,ST
245810,Willer Emilio Ditta Perez,CB
248603,Loic Mbe Soh,CB
251287,Fabian Nurnberger,"CDM, LB"
252436,Ipalibo Jack,"CDM, CM"
254039,Jordy Jose Alcivar Macias,CDM
255154,Bogdan Milovanov,RB
255278,Matej Oravec,"CDM, CB, RB"
211166,Jack Whatmough,CB
214701,Tomas Pablo Asta-Buruaga Montoya,CB
222937,Ben Close,CDM
223752,Marlon Aldair Torres Obeso,CB
223979,Paolo Fernandes Cantin,"RM, CAM"
224388,Jefferson Jose Gomez Genes,CB
225266,Mathias Rasmussen,"LW, LB"
225536,Rezan Corlu,"CAM, RW"
226580,Sebastian Saucedo Mondragon,LM
227630,Charlie Kirk,LW
229038,Christian Rivera Hernandez,"CM, CDM"
229727,Jean-Pierre Patrick Rhyner,CB
230882,Jack Simpson,CB
231013,Tomas Gustavo Andrade,CAM
232057,Patrik Karlsson Lagemyr,"CAM, CM"
232645,Facundo Nicolas Cambeses,GK
232654,Luis Angel Malagon Velazquez,GK
233794,Simone Edera,"RW, CF, CAM"
234249,Sam Surridge,ST
234264,Jeong Seung Won,"RM, CM, ST"
234671,Jens Odgaard,ST
234886,Milan Dimun,"CDM, CM"
235197,Max Svensson,LM
235380,Razvan Constantin Oaida,"CM, CDM"
235464,Jordan Storey,CB
235770,Harry Pickering,LB
236432,Diego Alejandro Sosa,LB
236650,Jacob Brown,"ST, RM"
237490,Patrick Sontheimer,"CM, CDM"
237511,Alfons Sampsted,RB
237702,Matthew Olosunde,RB
238269,Jason Pendant,LB
239353,Navajo Bakboord,RB
239397,Braydon Marvin Manu,LM
239629,Alan Medina Camacho,"RM, CM"
240024,Julien Serrano,LB
240172,Eduardo Cortina Garcia,"CDM, CM"
240501,Alexandros Katranis,LB
240616,Elvis Bwomono,"RB, RWB, CB"
241140,Francisco Jesus Lopez de la Manzanara Delgado,"CB, CDM, RB"
241462,Ramiro Guerra Pereyra,CDM
241927,Juan Ignacio Mendez,CM
242222,Lindon Selahi,CM
242802,Miguel San Roman Ferrandiz,GK
243641,Luka Adzic,"LW, CAM"
243788,Arbnor Mucolli,"LM, CAM"
244669,Morten Due Hjulmand,"CM, CDM"
245770,Denis Mihai Dragus,"ST, LW"
245857,Abass Issah,"ST, LW, RW"
246055,Angelo Smit Preciado Quinonez,"RM, RB"
246974,Diogo dos Santos Cabral,RWB
247310,Robert Mudrazija,CM
248069,Javier Navarro Rodriguez,"LM, LW"
248230,Jonas Carls,LB
248489,Daniel Alexander Quinones Navarro,RB
252270,Pierre Cornud,LB
252304,Igor Zlatanovic,ST
253377,Gilberto Sepulveda Lopez,CB
255934,Jean Emile Junior Onana Onana,"CDM, CB"
258263,Nikoloz Ninua,"CM, CAM, CDM"
212710,Joel Castro Pereira,GK
220807,Max OLeary,GK
221909,Jindrich Stanek,GK
224875,Bonke Innocent,"CDM, CM"
224953,Andre Campos Moreira,GK
227477,Facundo Altamirano,GK
227806,Daniel Barlaser,"CM, CDM"
227929,Ryan Wintle,"CDM, CM"
228751,Marcin Listkowski,"CAM, CM, RM"
229472,Finn-Dominik Porath,"RM, CM, LM"
230557,Alessio Da Cruz,"LW, ST"
231005,Chiedozie Ogbene,"RM, LM"
231527,Ismael Chester Diallo,"CB, LB"
231614,Fabian Reese,"RM, LW, ST"
231951,Randell Williams,RWB
231973,Danilo Acosta,"LB, LWB"
232127,Aboubakar Keita,"CDM, CM"
233378,Jordan Shipley,"CM, CAM, LW"
235253,Patrick Kammerbauer,"CDM, RB, CM"
235925,Gaston Gomez,GK
236020,Cristian Marcelo Gonzalez Tassano,CB
237721,Abdullah Al Khaibari,CDM
238873,Pietro Pellegri,ST
239028,Aboubakary Koita,"LM, ST"
239589,Aka Wilfried Kanga,ST
240097,Flynn Downes,CM
240908,Fatih Aksoy,"CDM, CB, RB"
240922,Daniel Escriche Romero,"ST, CAM"
241344,Yang Liyu,"RM, RW, ST"
241973,Christopher Ramos de la Flor,ST
242052,Jesus Manuel Medina Maldonado,RW
242525,Carlo Sickinger,"CDM, CB, CM"
242542,Aaron Herrera,"RB, LB"
243210,Yacoub Aly Abeid,"LWB, LB"
244725,Evert Linthorst,"CM, CDM, CAM"
245218,Jeremy Bruno Guillemenot,"CAM, ST"
245237,Ignacio Antonio Saavedra Pino,CM
245586,Adria Guerrero Aguilar,"LWB, LB"
245719,Alexander Groi,CDM
246011,Victor Garcia Raja,RM
246256,Simon Rhein,"CDM, CM"
247258,Lawrence Ofori,CM
247949,Stefan Marinel Vladoiu,RB
251800,Ufuk Akyol,"CM, CDM"
251886,Adonis Uriel Frias,CB
252146,Enric Franquesa Dolz,LB
252909,Antonio Sanchez Navarro,"CAM, CM"
253718,Juan Ignacio Ramirez Polero,ST
253951,Franco Ezequiel Calderon,CB
254068,Adolfo Alejandro Munoz Cervantes,"CAM, CF"
255341,Pablo Javier Garcia Lafluf,"RM, LM"
258308,Oleksandr Tymchyk,RB
258648,Carlos Augusto Zopolato Neves,"LB, CB"
213449,Pawel Stolarski,RB
216755,Abner Felipe Souza de Almeida,LB
218887,Olivier Custodio Da Costa,"CDM, CM"
219449,Mirnes Pepic,"CM, CDM"
220940,Cameron Brannagan,"CM, CDM"
221281,Dominic Hyam,CB
222382,Luis Gerardo Chavez Magallon,"CM, RM"
222399,Connor Ogilvie,LB
222576,Julio Jose Pleguezuelo Selva,"CB, RB"
222611,Denis Rodriguez,"CM, CDM, RM"
223595,John-Patrick Strau,"RWB, RM"
224010,Jose Aurelio Suarez Garcia,GK
225072,Zak Vyner,"CB, RB, CDM"
225529,Nathan Raphael Pelae Cardoso,CB
226438,Scott McMann,"LB, LWB"
227557,Zander Mateo Cassierra Cabezas,ST
227601,Adam Andersson,"LB, RB"
227740,Danilo Arboleda Hurtado,CB
229107,Nathan De Medina,"CB, RB, LB"
229849,Jordan Leborgne,"CM, RB"
230768,Luca Clemenza,"CAM, CM"
230834,Alexis Francisco Pena Lopez,CB
231125,Liberto Luis Beltran Martinez,"LM, RM"
231472,Emmanuel Ntim,"CB, RB"
231652,Simon Bokote Banza,ST
231965,Luiz Humberto Da Silva Silva,"ST, LM"
234049,Babacar Niasse Mbaye,GK
234123,Felipe Araruna Hoffmann,"CDM, CM, RB"
234173,Quentin Daubin,"CDM, CM"
234385,Niklas Hauptmann,CM
234706,Brandon Mason,"LWB, LB"
234945,Max Besuschkow,"CDM, CM"
235244,Rasmus Schmidt Nicolaisen,CB
235507,Iban Salvador Edu,"ST, CAM, RM"
235989,Belekyan Norberto Alejandro Briasco,"ST, RM, LM"
236304,Jose Manuel Sanchez Guillen,"CB, LB"
236365,Connor Wood,"LB, LWB"
236712,Dimitri Lavalee,"CB, LB"
236760,Enrique Perez Munoz,"CM, CDM"
237242,Andres Felipe Roman Mosquera,RB
237438,Erik Alexander Exposito Hernandez,ST
238225,Roberto Olabe Del Arco,"CM, RM, CDM"
238270,August Erlingmark,"CDM, CM"
238503,Leo Weinkauf,GK
239373,Zian Flemming,"RM, ST, CAM"
239438,Teenage Lingani Hadebe,CB
239930,Damian Rasak,CDM
240847,Leonardo Miramar Rocha,ST
242359,Jorge Filipe Oliveira Fernandes,CB
242685,Joel Brandon Lopez Pissano,"LM, CM"
244112,Daniel-Kofi Kyereh,"ST, RM, CAM"
244363,Daniel Cerantula Fuzato,GK
244970,Yohann Magnin,CDM
245159,Juan Fernandez Blanco,CB
245652,Makhtar Gueye,"ST, LW"
245736,Ezequiel Santos da Silva,"RM, LM, CF"
246826,T. Watanabe,CB
247468,Rustamzhon Ashurmatov,CB
247580,Allan Enzo Cruz Leal,"CM, CDM"
248110,Paul Alexandru Iacob,"CB, CDM"
251011,Kirian Rodriguez Concepcion,"CM, CDM, CAM"
251751,Saad Agouzoul,CB
251941,Tomislav Strkalj,ST
252162,A. Ueda,ST
253182,Haithem Loucif,RB
253344,Luis Geovanny Segovia Vega,"CB, LB"
253878,Eduardo Enrique Fereira Penaranda,RB
255736,Dejan Petrovic,"CM, CDM"
257703,Pedro Henrique Alves de Almeida,ST
258881,Obinna Nwobodo,"CAM, CM, RM"
215574,Erdal Rakip,CM
216540,Karl William Eskelinen,GK
216860,Vaclav Cerny,"RW, LW"
220019,Marcus Harness,RM
222369,Eric Anders Smith,"CDM, CB"
222410,Keziah Veendorp,CB
224300,Hubert Matynia,LB
224876,Marcos Curado,CB
225625,Kane Vincent-Young,"RB, LB"
227835,Tesfaldet Tekie,"CM, CDM"
228305,Matheus Goncalve Savio,"CM, RM, LM"
228310,Thomas Deng,"CB, RB"
229249,Jake Mulraney,"LM, LWB"
229285,Dave Gnaase,"CDM, CM, CAM"
229973,Jakub Piotrowski,"CM, CDM"
230809,Callum Johnson,RB
231212,Esteban Rolon,"CDM, CM"
232439,Luca Vignali,"RB, CM"
232599,Y. Nakayama,"CB, LB"
233040,Jonathan Augustinsson,"LB, CB"
234430,Isidro Ros Rios,"LM, ST, RM"
234635,Nikola Jambor,"CM, CDM"
235269,Silviu Nicolae Balaure,"LM, RM"
235496,Oliver Rathbone,"LM, CM, CDM"
235729,David Bates,CB
236963,Roland Csaba Niczuly,GK
238354,Ha Chang Rae,CB
240196,Fidel Escobar Mendieta,CB
242084,Carlos Miguel Coronel,GK
242188,Anderson Emanuel Castelo Branco Cruz,"LM, LW"
243456,Brian White,"ST, LW"
244266,Luka Menalo,"LW, ST"
244655,Gavin Whyte,RM
245986,Cristian Rodriguez Perez,"RM, CM, LM"
247086,Louka Daniel Prip Andreasen,RM
247266,H. Araki,CB
247911,Cristian Mihai Capatina,"CAM, CM"
250817,Gabriel Eugenio Souza,GK
251281,Sven Kohler,CDM
251441,Yassin Ben Balla,CDM
251846,Mihai Velisar,LB
251934,Luiz Henrique Beserra dos Santos,"CAM, CM, RW"
252184,Medwin Biteghe,"CM, CDM"
252575,Prosper Mendy,LB
254056,Facundo Kidd Alvarez,"LB, RB"
255021,Jesse Tamunobaraboye Sekidika,"RM, RW, CF"
255471,Vitor Carvalho Vieira,CDM
255586,Yusuke Matsuo,LM
255946,Michael Matias Fracaro,GK
256548,Marco Grull,"LM, RM, ST"
256690,Yankouba Jarju,ST
257243,Eliel Peretz,"CAM, CM"
257346,Yevgen Cheberko,"CB, LB, CDM"
258371,Josep Maria Chavarria Perez,LB
205291,Herman Stengel,CM
208645,Jordan Moore-Taylor,CB
210742,Melker Hallberg,CDM
211428,Markel Etxeberria Mendiola,RB
212990,Callum Camps,"CAM, CM, CDM"
215410,Brendan Chardonnet,CB
216218,Lawrence Shankland,ST
216795,Christopher Michael Long,ST
217826,Josh Laurent,"CM, CAM"
218975,Darwin Patricio Cuero Anangono,GK
219836,Orlando Ruben Yanez Alabart,GK
219967,Dominik Hladun,GK
220878,Malcolm Cacutalua,CB
220881,Valmir Sulejmani,"ST, LM, RM"
220886,Bill Tuiloma,"CB, CDM, RB"
222717,Anderson Ferreira da Silva,LB
222922,Jake Hesketh,CAM
223095,Federico Palacios Martinez,"CAM, ST"
223908,Victor Wernersson,LB
224213,Tyronne Ebuehi,RB
224504,Israel Elias Poblete Zuniga,CAM
225146,Sessi Octave Emile D'Almeida,CM
225533,Chris Vianney Bedia,ST
225590,Ivan Leonardo Colman,"CAM, CM"
225798,Burak Can Camoglu,RM
225847,Stevie Patrick Mallan,"CM, CDM"
225864,Boubacar Barry,"RM, RB, CAM"
227744,Mairon Jair Quinones Cabezas,LB
228506,Serge Tabekou,RM
228568,Patrick Joosten,"ST, LM"
229158,Branco van den Boomen,"CM, CDM"
229174,David Niepsuj,RB
231910,Kim Gun Hee,"ST, RW"
231948,Brendan Daniel Hines-Ike,"CB, RB"
232406,Robin Kraue,"CDM, CM"
232479,T. Nishimura,"ST, CF, LW"
232571,S. Nakatani,CB
232586,K. Koizumi,"CDM, CM, RB"
232603,K. Yoshino,CB
233874,Alexandru Cornel Ionita,"CAM, RW"
234914,Maxime D'Arpino,"CDM, CM"
238936,Marius Kleinsorge,RM
239660,Larry Johan Angulo Riascos,"CM, CDM"
240044,Luan Leite da Silva,CB
240992,Nahuel Estevez,"CM, RM, CDM"
241301,Justin Shonga,ST
242554,Brandon Bye,"RB, LB"
242658,Axel Bjornstrom,"LB, LWB"
243339,Djihad Bizimana,"CDM, CM"
243793,Allan Goncalves Sousa,"RM, LM, ST"
243925,Morten Jens Behrens,GK
244187,Arial Benabent Mendy,"LB, RB, LWB"
245543,Christian Kuhlwetter,"ST, RM, LM"
246406,Xavier Ricardo Arreaga Bermello,CB
250916,Etienne Vaessen,GK
251776,Walter David Clar Fritz,LWB
251847,Paulo Victor da Silva,LB
252675,Joyskim Aurelien Dawa Tchakonte,CB
253206,Luis Manuel Goncalves Silva,"CDM, CM"
253366,Gustavo Orlando Cortez Quinonez,LB
254201,Carlos Andres Cuero Quinonez,LB
254344,Matias Gabriel Pardo,"CAM, ST, RW"
254891,Jose Andres Martinez Torres,"CDM, RB"
255053,Santiago Amorin Barrientos,GK
256090,Jose Alejandro Rivas Mendez,"ST, RW"
257242,Guram Giorbelidze,LB
199142,Kamer Adem Qaka,"CM, CDM"
202770,Connor Ripley,GK
204131,Kevin Rafael Escamilla Moreno,CDM
204275,Liam Polworth,"CM, RM"
204922,Andreas Leitner,GK
204931,Joshua Gerardus Petrus Wilhelmus Smits,GK
206065,Simon Sluga,GK
206524,Jordan Willis,CB
212248,Felix Lohkemper,"ST, LW, RW"
212493,Sullay Kaikai,"CAM, LM"
215756,Sam McQueen,LB
216271,Joost van Aken,CB
219979,Janio Bikel Figueiredo da Silva,"CDM, CM"
222660,Hwang Hyun Soo,CB
223265,Michael Devlin,CB
223306,Jaroslaw Jach,CB
223427,Lukas Jager,"CDM, CB, CM"
223755,Marlon Ritter,"CAM, CM"
225174,Dylan Louiserre,"CDM, CM"
225316,Jack Hendry,CB
225564,Marlon Frey,"CM, CDM"
225868,David Gil Mohedano,GK
229571,Nemanja Antonov,"LB, LWB, CB"
229588,Renzo Jose Zambrano,"CDM, CM, RM"
232894,T. Iwanami,CB
232928,Y. Matsushita,"CDM, CM, LB"
234186,Yeon Je Woon,CB
236462,Lassana Faye,LB
236939,Anderson Rafael Ordonez Valdez,CB
237524,Sory Kaba,ST
237913,Y. Koide,"CB, RWB"
238489,Tim Boss,GK
240260,Sylla Sow,"LW, RW"
241092,Abdullahi Ibrahim Alhassan,"CDM, CM"
243944,Neyder Yessy Lozano Renteria,CB
244941,Manfred Fischer,"CAM, CM, LM"
246750,Stefan Haudum,"CDM, CM"
250805,Dirk Abels,RB
250881,Sergio Ruiz Alonso,"CDM, CM, CAM"
251681,Jobson de Brito Gonzaga,CB
252265,Lukas Ried,"LM, RM"
252279,Bakary Nimaga,"CDM, CM"
253237,Carlos Ayrton Cougo Rivero,"LB, LM"
254075,Leandro Suhr Avondet,"RM, ST"
254202,Carlos Roberto Neyra Leyva,"LB, RB"
257039,Reda Kharchouch,ST
199917,Jake Forster-Caskey,"CM, CDM"
201082,Jakub Szumski,GK
201847,Louis Bostyn,GK
203215,Alex Cairns,GK
204220,Curtis Edwards,CM
204354,Jak Alnwick,GK
204626,Thomas Grogaard,LB
204979,Ibou Touray,"LB, LWB"
205321,Jason Naismith,RB
205939,Onur Bulut,"RB, RM, RW"
207633,Jakob Haugaard,GK
207916,Lasse Vigen Christensen,CM
208614,Alan Uryga,CB
208675,Tony Watt,ST
208999,Drey Jermaine Wright,RM
209264,Bard Finne,LW
209667,Konstantinos Triantafyllopoulos,CB
209709,Bright Osagie Edomwonyi,"ST, LM"
210108,Elliott Lee,"CAM, ST"
210389,Brad Smith,LB
210870,Georgiy Zhukov,"CM, CDM"
211152,Madallah Ali Alolayan,"RB, CDM"
211173,Saleh Khalid Al Shehri,ST
211437,Leonardo Bertone,"CDM, CM"
212645,Pa Momodou Konate,LB
213815,Mikael Uhre,ST
213901,Abdullah Mohammed Madu,CB
214414,Rodrigo Andres Urena Reyes,"CDM, CM, RB"
214661,Gaspar Emmanuel Iniguez,"CM, CDM"
215097,Axel Maraval,GK
215430,Tortol Lumanza Lembi,"CM, CDM"
215817,Dino Islamovic,ST
216270,George Honeyman,"CAM, CM"
218047,Peet Bijen,CB
218343,Ryan Hedges,"RM, LM"
219177,Jorge Grant,LM
220388,Sofian Chakla,CB
220593,Jorn Brondeel,GK
220693,Joao Afonso Crispim,"CDM, CM"
221279,Liam Kelly,"CM, CDM"
221620,Marlon Hairston,"RB, RWB, RM"
223679,Tim Rieder,"CDM, CB, RB"
223957,Lucas Pirard,GK
224798,Romain Gall,LM
224981,Gregorio Sierra Perez,"CB, CDM"
225368,Babacar Gueye,ST
225757,Max Burgess,"LW, CAM"
228007,Lee Yeong Jae,"CM, LM"
228283,Ramazan Civelek,RM
229905,Abdulkerim Bardakc,CB
229947,Romario Balde,"RW, LW"
230638,Jhon Freduar Vasquez Anaya,"RM, ST"
231123,Adrian Rafael Castellano Cobacho,"CB, LB"
232436,Moussa Sanoh,"RM, RW"
232940,R. Maeda,"CM, CDM"
233223,Petar Brlek,"CM, CAM, CDM"
233329,Mikel Villanueva Alvarez,"CB, LB"
235263,Elliott Jordan Moore,CB
235280,Jose Manuel Aja Livchich,CB
237461,Cristian Ariel Colman Ortiz,ST
238684,Jeremias Lorch,"CDM, CM, RB"
239627,Adam Zrelak,ST
239842,Georgios Giakoumakis,ST
239944,Robert Taylor,LW
240138,Williams Ismael Riveros Ibanez,CB
240576,Mauro Gabriel Ortiz,RW
241765,Chima Akas Uche,"LWB, CB"
243664,Florian Rieder,"RM, CM, CAM"
245694,Adama Traore,"LM, RM"
245748,Tevi Steve Lawson,"CDM, CM"
246390,Sondre Flem Bjorshol,RB
247010,Francisco Wellington Barbosa de Lisboa,"LM, RM"
251207,Dorde Crnomarkovic,CB
251337,Jose Alejandro Suarez Suarez,"CB, RB"
251376,Marcel Gottschling,"RB, RM, CAM"
252081,Erce Kardesler,GK
252711,Ali Abdi,LB
253276,Rodrigo Abascal Barros,CB
253327,Janner Hitcler Corozo Alman,RW
253574,Carlos Antonio Melgar Vargas,CAM
253867,Leonardo Jose Flores Soto,"LM, CM"
255082,Cristian Alexandru Albu,"CB, CDM"
255319,Jhonatan Marcelo Candia Hernandez,"ST, CF"
258264,Dominik Holec,GK
258501,Mitja Lotric,CAM
186508,Arild Ostbo,GK
190597,Marcel Ziegl,"CDM, CM"
202131,Jordan Cousins,"CDM, CM"
203357,Daniel Potts,LB
203809,Aaron Pierre,CB
204458,Abdulyussuf Adedeji Adeniyi Oshilaja,"CB, RB"
205202,Wojciech Golla,CB
205377,Donovan Leon,GK
205596,James Husband,"LB, CB"
205713,Petrus Boumal Mayega,CDM
206412,Maksym Koval,GK
208764,Zlatan Alomerovic,GK
210494,Marc Andre Schmerbock,"ST, CAM, LM"
210798,Alhaji Kamara,ST
212120,Michael Heylen,CB
212643,Pawel Cibicki,"ST, LM"
213822,Luis Alberto Cabrera Figueroa,"CM, CDM"
215822,Xandro Schenk,"CB, LB"
216227,Kayden Jackson,ST
216255,Marvin Stefaniak,"LM, LW"
216493,Fabian Menig,"RB, RWB, RM"
216736,Wang Shangyuan,"CB, CDM, CM"
217841,Michael Schultz,CB
220965,Anas Tahiri,"CAM, CM, LW"
222081,Niklas Sandberg,RW
222420,Grant Ward,"RM, CM"
224558,Yu Rui,CB
226259,Lorenzo Andrenacci,GK
226785,Nick Besler,"CB, CM, CDM"
227868,Cheikhou Dieng,"ST, LM, RM"
228508,Fabian Kalig,"CB, RB"
229879,David Romney,"CB, LB, RB"
232595,Ko Seung Beom,"CDM, RM"
234418,Peter Kurzweg,"LB, LM, RB"
238563,Danilo Wiebe,"CDM, CM, CB"
243857,Paseka Matsobane Mako,"LB, LM, LW"
243968,Alexandre De Bruyn,"CAM, CM, CF"
248000,Eduard Adrian Pap,GK
250845,Enrique Lopez Fernandez,"LB, CB"
251399,Lazarous Kambole,"ST, RW, LW"
252461,Amine Atouchi,CB
253314,Jonathan Toledo Paragarino,"CB, RB"
254902,K. Sento,"RM, CAM, CM"
189551,Dylan Gissi,"CB, RB"
193443,Tim Coremans,GK
195356,Matej Delac,GK
198519,Christoffer Aasbak,LB
198811,Fredrik Oldrup Jensen,"CDM, CM"
199002,Mustafa Amini,CM
199812,Ryan Allsop,GK
200130,Remi Mulumba,"CM, CDM"
200667,Max Power,"CM, CDM"
201359,Mohammed Abu,"CDM, CM"
201446,George Moncur,"CAM, CM, LM"
201484,Patrick McEleney,CAM
201841,Noe Dussenne,CB
202533,Michael Harriman,"RB, LB, RWB"
203329,Tom Pietermaat,"CDM, CM"
204033,Nicky Devlin,RB
204078,Rafal Wolski,"CAM, CM"
204709,Diego Ivan Rubio Kostner,"CAM, ST, RM"
205045,Nils Roseler,CB
205216,Sergio Romeo Marakis,CDM
205892,Borys Tashchy,"ST, CAM"
207499,Tom Boere,ST
208589,Kolja Pusch,"CAM, LM, CM"
208968,Fawaz Al Qarni,GK
211954,Tobias Schrock,"CB, CDM, CM"
212165,Sebastian Ohlsson,"RB, RWB, RW"
212778,Kwon Kyung Won,"CB, CDM"
212932,Y. Ono,"CAM, LM, CM"
213274,Luis Alberto Ojeda,GK
213557,Joao Pedro Almeida Machado,"CM, CDM"
214081,Jesus David Murillo Leon,RB
214779,Bruno Leonel Vides,"ST, CAM"
215266,Lucas Santiago Melano,"ST, RM, LM"
215459,Gaetan Karlen,"ST, CF"
216568,Mario Barco Vilar,ST
217391,Michael Goncalves Pinto,LB
217606,Emmanuel Agyenim Boateng,"LM, RM"
218656,Sascha Mockenhaupt,CB
219931,Diego Roberto Mendoza Meabe,ST
220089,Salih Dursun,"CB, RB"
220357,Jamal Ba Jandooh,CDM
220600,Adam Lundqvist,"LB, RB"
221567,Sim Sang Min,LB
221647,Kim Yong Hwan,RB
221656,Eric Miller,"RB, LB, LWB"
222506,Florian David,"CAM, ST"
222944,Pablo Perez Rodriguez,"CAM, RM, ST"
223709,Ali Sasal Vural,GK
224150,Javier Alvan Salas Salazar,"CM, CDM"
224812,Sergiy Bolbat,RB
226578,Francisco Israel Rivera Davalos,"RM, CM"
226805,Axel Sjoberg,CB
227145,Cesar Manuel Carrillo Mejia,"CDM, CM"
227150,Marko Poletanovic,"CM, CDM, CAM"
227656,Manuel David Milinkovic,"LM, LW"
227746,Alexander Jakobsen,LM
227919,Luciano Alejandro Ospina Londono,CB
227998,Dominique Badji,"ST, LM"
228632,Marvin Ajani,"RM, LM, RB"
229171,Kenny Prince Redondo,"LM, LW"
229748,Mayron Antonio George Clayton,ST
229765,Lander Olaetxea Ibaibarriaga,"CAM, CM"
229815,Nico Antonitsch,"CB, RB"
232564,T. Morita,GK
232876,Y. Ito,RB
233140,R. Harakawa,CM
233457,Jang Ho Ik,"RM, RB"
235133,Mattia Finotto,ST
237448,Antonio Mlinar Delamea,CB
238005,Jakub Zubrowski,"CDM, CM"
238981,Tobias Schwede,"LM, LWB"
240176,Maximiliano Perg Schneider,"CB, RB"
242395,Willy Johnson Semedo Afonso,"LM, RM"
243125,Simon Strand,LB
246437,Y. Goto,"CAM, ST, CF"
248010,Enriko Papa,"CDM, CM"
248099,Nelut Stelian Rosu,"CM, CDM"
250781,Ferdinand Oswald,GK
251213,Cristian Orlando Vega,"CM, CDM"
252121,Mauro Andres Da Luz Regalado,RM
253148,Mohamed Benkhemassa,CM
253305,Leonardo Henriques Coelho,CB
253357,Guillermo Gabriel De Los Santos Viana,CB
253361,Marcos Andres Lopez Cabrera,RB
254235,Wilmer Javier Godoy Quinonez,"RM, CM"
254461,Nildo Arturo Viera Recalde,ST
254904,H. Miyuki,"CM, CDM, CAM"
255392,Bilel Saidani,CDM
255567,Salim Boukhenchouche,CDM
255761,Jakov Puljic,ST
255885,Jorge Raul Zules Caicedo,CB
257924,Bojan Letic,"LB, LM"
45874,Alexander Farnerud,"CM, CAM"
52326,Eldin Jakupovic,GK
52340,Mijat Maric,CB
104476,Christian Grindheim,"CM, CAM"
110606,Alan Mannus,GK
116314,David Edward Martin,GK
118646,Ian Henderson,ST
126883,Abdullah Durak,CDM
137461,Jurgen Fatmir Gjasula,"CDM, CB"
139296,David Nugent,ST
142454,Jose Antonio Garcia Rabasco,"CM, CDM"
144010,Yekta Kurtulus,"CDM, CM, CAM"
148729,Iven Austbo,GK
149791,Wes Hoolahan,"CAM, RM"
151270,James Coppinger,CAM
152038,Johan Hindsgaul Absalonsen,"LM, LW"
154860,Mihai Roman,RM
155657,Piotr Celeban,"CB, RB"
156408,Paul Quasten,LB
156464,Richard Wood,CB
156683,Samuel Holmen,CM
159043,Beninwende Yann Jonathan Pitroipa,"CAM, RW"
162047,Alberto Zapater Arjol,CM
162053,Luke Chambers,CB
163244,Tom Van Hyfte,"CM, CDM, CAM"
163625,Grant Leadbitter,"CDM, CM"
163670,Behrang Safari,"LB, CB"
